# This table summarizes useful information about galaxies in the Parent Disc Sample of
# Erwin (2017, in prep). Most of the data is taken from xxx
#
# Except for the following columns, values are from Herrera-Endoqui et al. (2015: A&A, 582, A86)
#    dist, logmstar -- distance in Mpc and log of galaxy stellar mass (in solar masses), from 
#       Munoz-Mateos et al. (2015: ApJS, 219, 3)
#    bar_strength -- Buta et al. (2015)
#    A2, A4 -- Diaz-Garcia et al. (2016)
#    Re, Re_kpc, h_kpc -- Salo et al. (2015)
#    R25, etc.; t_s4g -- main S4G table
#    B_tc, BmV_tc, m21c, W_gas, t_leda -- HyperLeda (as of 29 March 2017)
#    gmr_tc -- total g-r color, based on BmV_tc as described in paper
#    weight_BmVtc -- B_t-based weights for galaxy colors (see paper)
#    w25, w30, w40 -- V/V_max weights assuming D_max = 25, 30, or 40 Mpc
#    M_HI, logfgas -- based on dist + m21c, as described in paper
#    inclination -- Munoz-Mateos et al. (2015)
#    sma_dp_kpc2 -- deprojected bar semi-major axis (in kpc) using bar size and
#       PA from Herrera-Endoqui et al. and galaxy inclination and PA from Munoz-Mateos et al.
#
# name logmstar dist B_tc BmV_tc weight_BmVtc gmr_tc m21c M_HI logfgas w25 w30 w40 sma sma_kpc sma_ell_kpc sma_dp_kpc sma_dp_kpc2 sma_ell_dp_kpc2 bar_strength A2 A4 inclination R25 R25_5 R25_kpc R25_5_kpc R25c_kpc Re Re_kpc h_kpc W_gas t_s4g t_leda
NGC4809 8.97799965203 22.2 13.425 0.387 2.81177098326 0.25344 13.833 3102281728.68 0.513681582988 1.0 1.0 1.48977626426 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 67.6404349814 47.328338091 30.2 5.09387974508 3.25038179042 5.08216414677 32.68 3.51730055996 1.96852592539 62.23 9.9 9.9 
NGC4814 10.7229997844 41.46 12.562 -99.0 1.68801973642 -111.06 14.246 7396629778.64 -0.853965902773 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 40.6321993927 82.4368245931 45.3 16.5700954967 9.10546142099 16.4939628235 19.7 3.95977019853 2.07093971348 155.55 3.1 3.1 
NGC4826 10.4429999976 5.341 8.709 0.742 1.0 0.65104 13.382 272032280.339 -2.00837955559 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 58.1772905349 315.588562147 175.0 8.17181058554 4.53142801736 8.26643569244 76.7 1.98606016532 1.45611613216 136.71 2.3 2.2 
NGC4880 9.80200018248 15.7 12.502 -99.0 1.67875625876 -111.06 -99.0 2.10850478501e+54 44.5219744084 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 38.4465455731 78.9080397569 50.85 6.0061388223 3.87048214675 6.11780127986 43.52 3.31255423848 2.02467699319 -99.0 -1.4 -1.2 
NGC4897 10.5640004927 44.967 12.879 0.631 1.90624220811 0.52672 13.899 11977415476.3 -0.485637377983 1.0 1.0 1.0 11.3 2.46346738419 2.63242200567 2.61607155843 2.60015883484 2.77848831245 2 0.418 -999.999 35.6407519577 79.6381668593 42.3 17.3615952738 9.22165224347 17.9303855413 41.2 8.98184568395 4.70674874555 104.08 4.0 4.0 
NGC4899 10.3840001876 34.66 12.026 -99.0 1.40989718104 -111.06 14.256 5121915423.98 -0.674567784776 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 55.4170903243 60.6905753603 39.2 10.1982175453 6.58702154995 10.4598214697 28.1 4.72181901922 2.9009780622 121.1 5.0 5.0 
NGC4900 10.361999657 24.714 11.746 0.495 1.22974499489 0.3744 14.469 2140234550.8 -1.03153828625 1.0 1.0 1.0 13.2 1.58158097593 -89.7726928951 -119.69692386 1.58264594683 0.0 1 0.455 0.192 18.770442014 63.8441713795 43.5 7.64960052104 5.21202821613 7.80977920652 33.8 4.0498058323 2.50584731292 36.39 5.2 5.1 
NGC4902 11.0509980683 39.2 11.505 0.614 1.17936398409 0.50768 14.054 7891279396.3 -1.15385064814 1.0 1.0 1.0 23.9 4.54211814898 4.9887280925 4.67515089812 4.6773196415 5.13722345563 1 0.512 0.274 22.0328956873 78.9080397569 54.35 14.9962192251 10.3290427363 15.6308206733 56.23 10.6863306911 4.29391704846 110.89 3.0 3.0 
NGC4904 10.0690017313 22.843 12.109 0.558 1.4894567583 0.44496 14.801 1346733197.05 -0.939720165635 1.0 1.0 1.0 15.2 1.68333745425 1.70271798415 2.34781276513 2.39778340464 2.42538946357 1 0.721 0.434 46.1185067792 59.7202001696 40.65 6.61376642898 4.50182023126 6.65961086773 33.27 3.68451559887 0.0 83.6 5.8 5.8 
NGC4920 9.01899990887 18.542 13.722 -99.0 3.58856405914 -111.06 14.363 1328276348.49 0.104288530727 1.96494453434 3.39542415534 8.04841281265 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.6452497911 32.2939564089 19.95 2.90303512343 1.79338666279 3.00505406761 14.48 1.30166610913 0.95278723002 48.07 10.0 10.0 
NGC4928 9.95199962557 29.075 12.507 -99.0 1.67942372798 -111.06 14.908 1977036707.56 -0.655984892652 1.0 1.0 2.25227182378 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 45.9491349777 31.4862728596 27.25 4.43828755917 3.84114488643 4.59425860034 14.55 2.05095993019 1.25510290161 62.92 4.0 4.0 
NGC4941 10.3549991543 18.22 11.621 0.78 1.20147251979 0.6936 15.471 462244796.918 -1.6901271229 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.002837985 98.6554892628 68.8 8.7145323461 6.07730831697 8.93807688716 0.0 0.0 3.76854948731 137.49 2.1 2.1 
NGC4942 9.90499992877 32.56 13.33 -99.0 2.60714540131 -111.06 15.084 2108356652.23 -0.581055850222 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.6452497911 50.4802218321 28.15 7.96856482124 4.44362349405 8.22962620669 22.11 3.49017816886 2.21376113252 58.97 6.9 6.9 
NGC4948A 9.44699981014 26.2 13.544 0.411 3.10254088905 0.28032 15.428 994438360.204 -0.449421941384 1.0 1.0 1.18652283298 17.1 2.1720602138 1.99105519599 2.21016653334 2.21176840709 2.02745437317 1 0.375 -999.999 36.0526452336 43.2634605457 25.55 5.49537083993 3.24538821419 5.63633768744 28.25 3.58834509005 2.03881511648 34.22 7.7 7.7 
NGC4961 10.1029993772 45.186 13.715 0.403 3.5689792884 0.27136 14.612 6271668315.1 -0.305616295121 1.0 1.0 1.0 7.3 1.59919424042 1.39655661406 1.88398225584 1.85578105039 1.62063071181 2 0.284 0.078 46.6240113699 33.4288360078 23.95 7.32317835719 5.2466715148 7.34006002679 13.26 2.90483775725 1.52777816886 92.79 5.6 5.6 
NGC4965 10.3749993184 42.48 12.262 -99.0 1.61419200038 -111.06 14.495 6173682662.45 -0.584455016151 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 30.8050626599 74.6657195485 46.2 15.3773047605 9.51482801251 16.4013736125 46.26 9.527184932 5.29679354229 77.36 6.7 6.7 
NGC4980 9.32599978038 19.819 12.913 -99.0 1.94579704977 -111.06 13.739 2696117165.39 0.104738981066 1.0 1.0 1.49257018127 16.4 1.57579618452 -71.9917860519 -95.9890480692 1.75185034878 0.0 2 -999.999 -999.999 61.0291279759 52.9811346206 32.0 5.09069937723 3.07472426248 5.26959758326 22.1 2.12348144377 1.38564370591 74.95 1.1 1.1 
NGC4981 10.4429999976 24.722 11.624 -99.0 1.20208280219 -111.06 13.915 3567323463.1 -0.890657507349 1.0 1.0 1.0 18.9 2.26526943495 2.51696603883 2.27725498752 2.28353309091 2.5372589899 2 0.172 -999.999 53.5128312615 80.9321829733 56.5 9.70016933298 6.77183719972 9.97193216889 109.05 13.0702450731 2.6564778707 113.52 4.0 4.0 
NGC4984 10.6910001243 21.3 11.913 0.829 1.3142379801 0.74848 16.464 253124680.856 -2.28766563129 1.0 1.0 1.0 30.0 3.09795651225 2.95080357792 5.13228128863 5.23356853131 4.98497402607 2 0.836 0.355 55.4925452119 100.953470813 92.15 10.424982078 9.51588975347 10.8911895619 25.41 2.62396916588 5.14302087121 91.84 -0.8 -0.8 
NGC4995 10.7539995465 28.911 11.402 0.777 1.16071101896 0.69024 16.915 307823316.889 -2.265698033 1.0 1.0 1.0 14.4 2.01836666424 2.68064322595 2.66312268199 2.65392039372 3.52473802291 2 -999.999 -999.999 51.8053905897 72.7983028525 66.55 10.203726923 9.32793760454 10.4173876966 30.19 4.23156177733 3.01255241073 132.18 3.1 3.1 
NGC5002 8.90099979576 15.111 14.058 -99.0 3.21526813547 -111.06 15.353 354455481.789 -0.35143809849 1.68632162478 2.91396376762 6.9071733751 11.2 0.820513417206 0.75274780016 1.17216202458 1.16038120272 1.06454614803 1 -999.999 -999.999 54.7356103172 41.6985789364 28.15 3.05484316926 2.062272562 3.00599960491 29.25 2.14285870119 1.31824271689 33.07 9.0 9.0 
NGC5012 10.8009994243 39.278 11.882 -99.0 1.29260969057 -111.06 14.564 4953064890.1 -1.10612540663 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 57.5114749308 79.2722627197 45.3 15.0954157763 8.62624972729 14.9226199808 29.2 5.56040821274 3.30520566262 181.58 5.1 5.1 
NGC5016 10.4790005763 42.483 12.778 -99.0 1.80133828826 -111.06 15.049 3706855366.48 -0.909994935177 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 42.5499474723 47.219485934 32.45 9.72547655169 6.68350592684 9.72547655169 18.04 3.71557617628 2.06107376918 111.92 4.4 4.4 
NGC5033 10.9460000427 19.642 10.084 0.47 1.0 0.3464 12.247 10465179927.0 -0.92625334315 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 59.5728201547 295.203331728 158.4 28.1113317422 15.0839589848 27.534767918 41.2 3.92335296827 6.16366369476 204.03 5.1 5.0 
NGC5042 9.90900051654 15.633 11.315 -99.0 1.14433712303 -111.06 13.7 1738841280.48 -0.668740574656 1.0 1.0 1.0 19.7 1.49307977602 -56.7862955421 -75.7150607229 1.94239262289 0.0 2 0.31 0.092 57.4372894626 124.48621279 75.85 9.43491607665 5.74873609192 10.9078219803 49.95 3.78575303614 2.72346846048 100.06 5.0 5.0 
NGC5054 10.6530001389 19.85 10.879 0.623 1.04996948589 0.51776 14.195 1777036336.69 -1.40330383056 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 53.8965683538 151.050182636 101.1 14.536378568 9.72940149807 15.3622993912 511.96 49.2686883378 3.46716990279 147.51 4.2 4.2 
NGC5055 10.7779999459 8.333 8.894 0.659 1.0 0.55808 11.546 3592345092.57 -1.22262189618 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 58.0296134569 354.912466718 258.95 14.3382812652 10.4614469251 14.3053041334 114.94 4.6435169321 2.97235179017 178.4 4.0 4.0 
NGC5068 9.73900002145 6.075 10.11 0.554 1.0 0.44048 12.339 919745879.088 -0.775332170794 1.0 1.0 1.0 34.9 1.02788888081 1.04040615228 1.04556032289 1.04666864522 1.05941461009 1 0.423 0.207 13.3688848902 224.450850153 116.3 6.61061699601 3.42531452258 7.24839739918 102.71 3.02505635954 1.75801396262 31.73 6.0 6.0 
NGC5079 10.1400018014 31.6 12.033 -99.0 1.41646164206 -111.06 16.235 687938240.588 -1.30245235009 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 60.8114068467 41.5069913692 31.25 6.35891172649 4.78753060383 6.53706489318 19.7 3.01805929266 2.06070637287 103.38 3.6 3.6 
NGC5085 10.8070002863 28.9 12.852 0.739 1.87636885519 0.64768 13.661 6159861842.52 -1.01742931472 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 25.1753992279 121.93299875 69.85 17.0841570982 9.78675490267 18.6034527835 63.43 8.88724213997 4.19450367246 97.19 5.0 5.0 
NGC5101 11.1110002473 27.4 11.223 0.913 1.12535232313 0.84256 14.442 2696971839.35 -1.68012383557 1.0 1.0 1.0 50.1 6.65522507454 6.44600392699 6.65522507454 6.65668728918 6.44742017381 1 0.663 0.377 22.5069418613 177.060324052 108.1 23.5204851963 14.3598768574 25.0291601069 81.11 10.7745570019 6.9865251012 77.11 0.2 0.2 
NGC5103 9.97200000124 17.917 13.335 -99.0 2.61728020133 -111.06 16.291 210041868.716 -1.64969412774 1.0 1.17102962766 2.77577393223 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 66.6367332475 47.6564024579 32.8 4.13962505921 2.8491387293 4.14916788053 14.5 1.25952779192 0.0 49.62 -2.0 -2.0 
NGC5105 9.97899990482 35.467 12.31 0.904 1.63741414993 0.83248 14.78 3309971055.05 -0.45917570883 1.0 1.0 1.0 8.0 1.37558965409 0.980107628536 1.68509732626 1.67176112278 1.19112979998 2 -999.999 -999.999 43.1746106912 57.9590495105 32.3 9.96598360841 5.55394322837 10.3162098655 27.26 4.6873217463 2.39782471578 96.73 5.0 5.0 
NGC5112 10.1150010896 26.456 12.202 0.402 1.57308399244 0.27024 13.603 5445323050.69 -0.378977439685 1.0 1.0 1.0 20.4 2.61654861465 1.25055632318 2.62937483335 2.63198256967 1.2579328458 1 0.57 0.226 49.662408471 89.7679390982 59.7 11.5138321905 7.65725256345 11.4082727425 72.14 9.25283416964 0.0 86.33 5.8 5.8 
NGC5117 10.1180000292 39.55 13.773 -99.0 3.71973219659 -111.06 15.0 3360998059.94 -0.591531767402 1.0 1.0 1.0 23.9 4.58267277531 4.48680095993 4.58267277531 4.59403777088 4.49792819408 2 0.483 -999.999 59.2800801204 46.2510135885 37.0 8.86833727208 7.09451433835 8.74665912311 33.71 6.46367779313 4.34682810947 100.75 5.7 5.8 
NGC5134 9.89900037567 10.889 11.69 0.672 1.21626926721 0.57264 15.06 241074503.909 -1.51684909394 1.0 1.0577907641 2.50735588527 45.4 2.39672557147 2.45083666642 2.47591253969 2.47572510403 2.53161977873 2 1.058 0.566 15.0718449953 81.1187509233 60.1 4.28236530096 3.17275786003 4.5675542197 54.91 2.89877094999 1.22634218117 55.45 2.9 2.9 
NGC5145 10.5979999688 39.35 13.35 -99.0 2.64810899886 -111.06 14.742 4219536611.9 -0.972735209266 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 41.279108193 55.4780585693 30.2 10.5837713849 5.76137493031 11.2367430577 7.17 1.36784961094 2.4493474414 94.18 2.0 0.0 
NGC5147 9.9379995605 21.6 12.09 0.414 1.47112933716 0.28368 14.753 1258585686.71 -0.83811677208 1.0 1.0 1.98984258263 10.4 1.08908443022 1.08384844739 1.31946767508 1.32967433008 1.32328166503 1 0.171 0.155 36.0526452336 44.169375073 34.1 4.6254017966 3.57094029525 4.72225532216 24.61 2.57715075267 1.69446876591 66.06 7.9 7.9 
NGC5194 10.8919999303 7.908 8.338 0.549 1.0 0.43488 12.138 1875463461.16 -1.61889132285 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 33.6263759958 411.264529849 263.8 15.7674831021 10.1138360846 16.1719494158 241.85 9.27229437859 3.22826133372 72.0 4.0 4.0 
NGC5195 10.4040002187 7.908 10.258 0.842 1.00000458828 0.76304 -99.0 5.34944353043e+53 43.3243083887 1.0 1.0 1.0 40.1 1.53739509854 1.54122900153 1.99362955421 2.00976819331 2.01478008406 2 0.33 0.149 41.7363965087 164.862262157 167.35 6.32065919637 6.41603665188 6.46788626224 243.66 9.34168802269 3.06236835139 78.18 0.6 0.6 
NGC5204 8.74699986101 5.154 11.298 0.354 1.14098473465 0.21648 12.657 493928532.507 -0.0533357464604 1.25425772163 2.16735734298 5.13743962781 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 51.9619616059 134.933956468 62.35 3.37163169532 1.55795651225 3.34842154599 47.95 1.19813977165 0.672757355829 47.8 8.9 8.9 
NGC5205 10.0520009604 29.983 12.958 -99.0 2.00150872146 -111.06 14.678 2598516361.14 -0.637275504743 1.0 1.0 1.0 11.0 1.59897704409 1.62441531525 2.77640559474 2.89811347138 2.94421982206 1 0.428 0.197 58.913388646 47.5467957738 39.1 6.91147590569 5.68363658401 6.91147590569 25.21 3.66456466196 2.91915063632 113.24 3.5 4.0 
NGC5218 10.8449999941 51.42 12.712 0.697 1.7458143691 0.60064 15.163 4889218323.67 -1.15576056341 1.0 1.0 1.0 14.2 3.53993164134 3.38412479092 3.73936440986 3.75167562111 3.58654905328 1 0.577 0.301 32.5234896061 55.0961503005 31.75 13.7349722369 7.91498800087 13.7666346179 17.51 4.36508472111 2.81873289215 151.65 3.0 3.1 
NGC5236 11.0369999778 6.96 7.504 0.588 1.0 0.47856 9.309 19669520157.6 -0.7432062125 1.0 1.0 1.0 114.9 3.87707075849 4.23390298887 3.99854556032 4.00289665178 4.37130946373 2 0.467 0.288 19.6789389067 408.43340474 284.5 13.781768584 9.59988364483 14.6657728175 309.96 10.4589804378 3.60213279034 118.61 5.0 5.0 
NGC5238 7.95100025099 4.863 13.747 -99.0 3.65832595943 -111.06 15.537 30987306.3156 -0.45981642574 26.2486648252 45.3576928179 107.514531124 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 42.0089213586 51.8944907765 32.2 1.22348875789 0.759162242746 1.24050918194 44.66 1.05292502363 0.592311584612 15.71 8.0 8.2 
NGC5240 10.4469998101 50.967 13.522 -99.0 3.04612410059 -111.06 15.978 2267532018.77 -1.09144638189 1.0 1.0 1.0 13.6 3.36048869173 3.947338739 3.45932659443 3.45021977048 4.05273976717 2 0.328 0.113 48.4460512897 54.9694326711 32.2 13.5826585943 7.95645116719 13.5826585943 23.96 5.92039037161 3.83095710857 111.95 5.8 5.7 
NGC5247 10.8319995826 22.2 10.212 0.423 1.0 0.29376 13.307 5035947976.56 -1.12991834759 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 30.4511599854 159.63247778 107.2 17.1810098985 11.5377790706 18.4947594908 168.59 18.1450949022 6.17195840303 59.12 4.1 4.1 
NGC5248 10.6730006087 16.883 10.394 0.575 1.0017154838 0.464 12.912 4190583773.92 -1.05072608169 1.0 1.0 1.0 27.4 2.24271786294 1.39965238892 2.41460499842 2.36639383401 1.47683702779 2 0.324 -999.999 39.5039104804 122.214083341 105.35 10.0033470005 8.62300462997 10.0264070969 68.54 5.61006869803 2.59099393983 121.26 4.0 4.0 
NGC5253 8.72200012733 3.667 9.87 0.327 1.0 0.18624 13.001 182136550.022 -0.461603021293 2.51702364958 4.34941686648 10.3097288687 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 64.3440756179 150.356170088 97.9 2.67304717579 1.74047608659 2.72274283312 0.0 0.0 0.550001110222 35.05 8.9 8.9 
NGC5254 10.5119996117 33.023 11.785 -99.0 1.24187881132 -111.06 14.155 5102797513.01 -0.804191276501 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 65.4907224355 100.489631747 58.95 16.0883771323 9.43788742637 16.6537575631 48.47 7.76004077279 5.19796252879 161.31 5.0 5.0 
NGC5264 8.55700043959 4.467 12.129 0.516 1.50853809714 0.39792 14.979 43712655.5819 -0.916393248535 6.67993395508 11.5429258744 27.36100948 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 38.154073417 89.1499809521 58.55 1.93068608302 1.26799432769 1.99853457515 47.85 1.03626863501 0.610066613337 15.75 9.7 9.7 
NGC5273 10.0369999615 15.96 12.472 0.812 1.67484268453 0.72944 -99.0 2.17891887073e+54 44.3012410986 1.0 1.0 1.28257069584 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 31.5023068703 69.2024156616 47.95 5.35461931961 3.71018834994 5.33001707859 62.03 4.79964511672 1.35300007272 -99.0 -1.9 -1.9 
NGC5300 10.0880013592 21.623 12.742 -99.0 1.76853609785 -111.06 14.641 1398321974.96 -0.942394176482 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 51.2551343071 84.941759874 58.2 8.90454354231 6.10117373282 8.94564504783 51.94 5.44493064747 3.46246850896 93.39 5.2 5.3 
NGC5311 10.6719998813 36.736 13.327 -99.0 2.60109845159 -111.06 15.896 1270454216.29 -1.56804086241 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 36.3589973735 60.2727843783 49.15 10.7346423626 8.75366349114 10.7841912205 26.72 4.75885836182 5.42905237437 182.55 -0.1 -0.2 
NGC5313 10.851000151 42.52 12.249 -99.0 1.6065311124 -111.06 15.213 3192727094.39 -1.34683835321 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 56.3940775781 54.3402027786 34.7 11.2018297925 7.15314764987 11.0481349259 20.73 4.2733357574 2.53947048699 192.1 3.1 3.1 
NGC5320 10.3430006916 35.476 12.585 -99.0 1.69279244261 -111.06 14.231 5490913201.29 -0.603356113044 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 63.4826505096 54.5910257583 49.85 9.3892382605 8.57381814656 9.19666484677 27.61 4.74870850605 2.78747985359 137.01 5.2 5.1 
NGC5334 10.4090010159 32.62 12.642 -99.0 1.70976096163 -111.06 14.104 5218470100.82 -0.69145781635 1.0 1.0 1.0 19.3 3.05221923254 2.90593411388 3.24199452161 3.22868080346 3.07393832972 1 0.369 0.146 41.5539487103 101.419450862 60.75 16.0390880038 9.60737400916 16.5264536637 54.18 8.56835430151 5.30627522847 93.61 5.2 5.3 
NGC5336 9.83899947913 32.278 13.347 -99.0 2.64189229757 -111.06 15.568 1326748241.34 -0.716210958501 1.0 1.0 1.04342231922 6.2 0.970225680557 0.962401279907 1.00152328316 1.00665955917 0.998541336922 2 -999.999 -999.999 37.1656350822 36.6539898049 22.55 5.73591003284 3.52880469299 5.76238579061 13.45 2.10476377476 1.23766369476 87.12 5.9 5.9 
NGC5337 10.5690003211 52.2 12.942 -99.0 1.98125903708 -111.06 16.067 2191372928.02 -1.22828402897 1.0 1.0 1.0 9.1 2.30295978474 2.14478946986 2.58133953894 2.48328585985 2.31273051233 1 0.276 0.103 64.4875004695 49.7876072231 27.55 12.5998744191 6.97214748018 12.3984163595 17.98 4.55024361865 2.75444113155 154.48 2.0 1.7 
NGC5338 9.13600038815 12.8 13.984 -99.0 3.43494973808 -111.06 16.727 71745592.3206 -1.28020516274 1.01903738498 1.76089660125 4.17397712889 11.4 0.707439458948 0.707439458948 1.16044893705 1.09675000387 1.09675000387 2 0.354 0.125 63.3389049895 58.2265763278 41.35 3.61331382928 2.56601944101 3.60500343808 29.14 1.80831454682 1.14102537997 80.71 -2.0 -2.0 
NGC5339 10.5069999212 38.028 12.587 -99.0 1.69325393779 -111.06 15.478 2000701310.41 -1.20581766456 1.0 1.0 1.0 22.2 4.09289797106 4.35561777325 4.90410297433 4.5984701162 4.89364218447 2 0.513 0.209 39.6937244326 54.5910257583 41.35 10.0646620975 7.62348338303 10.3228400673 50.77 9.36019954912 3.8646543815 89.4 1.1 1.3 
NGC5346 9.81599987178 40.729 13.963 -99.0 3.49794880744 -111.06 15.861 1612808414.05 -0.608417091292 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 65.0608985595 46.7865750848 30.25 9.23845740494 5.97315225559 9.04897650876 27.12 5.35510377427 3.34457034397 98.03 5.8 5.9 
NGC5347 9.90299986675 27.3 13.157 0.697 2.2939238633 0.60064 14.517 2498622118.75 -0.505299286552 1.0 1.0 1.0 31.2 4.12944513126 4.01032652171 4.14268053232 4.13612336987 4.01681211882 1 0.409 0.212 23.2768272035 48.6543029208 32.45 6.43959212536 4.29488764453 6.48422924551 0.0 0.0 2.00714857101 44.73 2.0 2.0 
NGC5350 10.5609999787 31.263 11.89 0.745 1.29796340532 0.6544 14.047 5051688783.17 -0.857563391306 1.0 1.0 1.0 15.2 2.30382081303 3.31932077667 3.56182823067 3.6607369578 5.27435127472 1 0.485 0.225 51.8053905897 80.5603333698 56.9 12.210300837 8.62417133299 12.098356126 34.87 5.28514682569 3.78948210312 131.83 3.6 3.6 
NGC5353 11.1560006349 33.767 11.904 0.91 1.30771728734 0.8392 -99.0 9.75349446336e+54 43.8331596069 1.0 1.0 1.0 18.8 3.07768938017 2.38193513199 3.12680144474 3.11498946179 2.41080301431 1 0.546 0.225 45.2671454437 71.1412111698 82.55 11.6463058569 13.5140031028 11.48651255 142.89 23.3920763581 0.0 -99.0 -2.0 -2.1 
NGC5364 10.6140003034 19.513 10.497 0.538 1.00557297484 0.42256 13.138 4545936607.13 -0.956376928168 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 49.1782308041 114.056818896 105.5 10.7899580982 9.9804692992 10.7156805491 89.72 8.48765597654 5.07906555644 124.88 4.0 4.0 
NGC5371 11.0120015547 29.483 10.881 0.634 1.05035001648 0.53008 13.812 5578515331.58 -1.26548292369 1.0 1.0 1.0 19.3 2.75869342836 3.02312777253 3.44479334836 3.48940418366 3.82388075049 2 0.377 0.117 37.761243907 119.432151166 69.65 17.0713311169 9.95559571425 16.9148202125 61.13 8.73776835624 5.01438985286 180.21 4.0 4.0 
NGC5375 10.7149999803 41.92 12.52 -99.0 1.68121577968 -111.06 15.146 3300789537.63 -1.1963821462 1.0 1.0 1.0 27.2 5.52795675466 5.54828012508 5.5686034955 5.56710246902 5.58756975751 1 0.512 0.313 30.4511599854 70.3268644596 47.75 14.29278917 9.70440937629 14.3918620515 122.23 24.8412556663 5.53730550505 129.6 2.4 2.5 
NGC5376 10.7440002303 44.55 12.565 -99.0 1.6885910763 -111.06 16.521 1050680574.45 -1.72252952742 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 55.9442022574 44.4755425544 36.9 9.60601857221 7.9698203767 9.53989120549 23.32 5.03675369064 3.06848883718 135.0 2.3 2.4 
NGC5377 10.7060004764 27.5 11.73 0.793 1.22573523624 0.70816 15.017 1599707841.96 -1.50195980264 1.0 1.0 1.0 55.1 7.34613240249 7.57944876736 8.27939786197 8.15550818059 8.41453067271 2 0.99 0.449 59.3533152128 109.174510838 78.4 14.5555428602 10.4525731462 14.2242182542 54.14 7.21814171091 7.0062904516 172.36 1.0 1.0 
NGC5383 10.8030007258 37.64 11.994 0.607 1.38062512256 0.49984 14.004 7618588479.06 -0.921126210155 1.0 1.0 1.0 51.2 9.34316534555 9.15611955494 9.58039415315 9.55392193592 9.36265689717 1 0.814 0.525 35.537152579 74.322661729 47.2 13.5626741691 8.61323055293 13.5003593416 44.71 8.15884614452 4.88435866482 139.72 3.1 3.1 
NGC5426 10.6509996984 39.68 11.895 0.469 1.30139144906 0.34528 13.62 12059203197.5 -0.569681085342 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 61.9700196517 91.8589030107 53.65 17.6712543159 10.320859089 17.5092432825 33.16 6.37911812474 4.60696986886 172.54 5.0 5.0 
NGC5427 10.7370001131 33.75 11.75 0.516 1.23076923077 0.39792 13.398 10703426729.8 -0.707477272636 1.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 3 -999.999 -999.999 25.7333730407 108.173592906 48.4 17.6998461232 7.91942404189 18.0704717627 43.06 7.04566940586 3.43104137881 179.93 5.0 5.0 
